"fr_spoken","vi_vtb","fa_seraji","nl_lassysmall","no_nynorsk","he_htb","th_pud","nl_alpino","la_ittb","id_gsd"
"da_ddt","fi_tdt","no_bokmaal","hy_armtdp","pt_bosque","sv_pud","no_nynorsk","pl_sz","kk_ktb","hu_szeged"
"pl_lfg","sme_giella","no_nynorsk","hy_armtdp","no_nynorsklia","hu_szeged","cs_fictree","ko_gsd","et_edt","fro_srcmf"
"cs_pud","fi_pud","fro_srcmf","fr_sequoia","pcm_nsc","es_ancora","ja_modern","cs_fictree","cs_pdt","ja_gsd"
"it_isdt","fo_oft","id_gsd","cs_pdt","no_bokmaal","en_gum","et_edt","sv_talbanken","eu_bdt","fro_srcmf"
"sv_pud","it_isdt","gl_treegal","gl_ctg","sv_lines","ko_gsd","pl_lfg","fi_tdt","cs_pdt","ga_idt"
"ur_udtb","hu_szeged","uk_iu","hy_armtdp","pl_lfg","fa_seraji","sv_pud","el_gdt","grc_perseus","sl_ssj"
"af_afribooms","pt_bosque","cs_pdt","cs_cac","ca_ancora","de_gsd","ru_syntagrus","sv_lines","la_perseus","cs_pud"
"en_gum","pl_sz","ar_padt","ro_rrt","nl_lassysmall","ja_gsd","eu_bdt","hi_hdtb","no_bokmaal","grc_perseus"
"sme_giella","nl_lassysmall","la_ittb","en_gum","da_ddt","fi_pud","sv_lines","sr_set","uk_iu","ja_gsd"
"bg_btb","no_nynorsklia","fa_seraji","pl_lfg","ru_taiga","grc_proiel","ja_modern","sl_ssj","sv_talbanken","ar_padt"
"ko_gsd","la_ittb","fro_srcmf","ro_rrt","pcm_nsc","bg_btb","sv_lines","ca_ancora","ru_syntagrus","no_nynorsk"
"hu_szeged","no_bokmaal","pt_bosque","grc_proiel","grc_perseus","sv_talbanken","fa_seraji","ro_rrt","kmr_mg","nl_lassysmall"
"lv_lvtb","th_pud","hi_hdtb","id_gsd","hu_szeged","br_keb","it_postwita","no_nynorsk","en_lines","sv_talbanken"
"gl_treegal","ro_rrt","la_proiel","hsb_ufal","hu_szeged","hy_armtdp","fi_tdt","sl_ssj","it_postwita","fr_sequoia"
"ko_kaist","la_ittb","vi_vtb","sme_giella","ca_ancora","sv_talbanken","fr_gsd","hy_armtdp","sl_sst","zh_gsd"
"grc_proiel","lv_lvtb","ar_padt","fi_tdt","no_nynorsk","fro_srcmf","gl_ctg","fr_spoken","pl_lfg","kk_ktb"
"bg_btb","zh_gsd","ca_ancora","en_gum","gl_ctg","ro_rrt","en_pud","sv_talbanken","cs_pdt","lv_lvtb"
"ca_ancora","ko_gsd","fro_srcmf","ko_kaist","fr_spoken","el_gdt","ur_udtb","en_pud","grc_proiel","hi_hdtb"
"no_nynorsklia","fro_srcmf","es_ancora","fr_spoken","ar_padt","fr_gsd","bg_btb","en_lines","hi_hdtb","id_gsd"
"fa_seraji","cu_proiel","ru_taiga","hu_szeged","hsb_ufal","ko_kaist","hi_hdtb","gl_treegal","fi_tdt","et_edt"
"bxr_bdt","fr_gsd","fi_tdt","nl_lassysmall","en_ewt","kmr_mg","vi_vtb","es_ancora","no_nynorsk","gl_ctg"
"sl_ssj","no_nynorsk","hu_szeged","fr_spoken","got_proiel","et_edt","la_proiel","kk_ktb","eu_bdt","ko_kaist"
"en_ewt","hi_hdtb","fro_srcmf","no_bokmaal","lv_lvtb","sme_giella","fo_oft","vi_vtb","cs_fictree","no_nynorsklia"
"cs_fictree","ug_udt","fr_sequoia","cs_cac","hi_hdtb","sv_lines","fro_srcmf","fr_gsd","fa_seraji","kk_ktb"
"id_gsd","hu_szeged","pt_bosque","he_htb","af_afribooms","it_postwita","zh_gsd","fi_ftb","gl_treegal","sv_talbanken"
"ro_rrt","id_gsd","pt_bosque","ru_syntagrus","hsb_ufal","ar_padt","fi_ftb","ca_ancora","en_pud","sk_snk"
"fi_pud","en_gum","fo_oft","cu_proiel","nl_lassysmall","grc_proiel","kk_ktb","cs_cac","ja_gsd","vi_vtb"
"got_proiel","kmr_mg","zh_gsd","fa_seraji","es_ancora","la_perseus","ko_kaist","gl_treegal","nl_alpino","cs_fictree"
"kk_ktb","gl_treegal","pl_lfg","pcm_nsc","grc_perseus","cs_fictree","uk_iu","no_bokmaal","sv_talbanken","la_ittb"
"en_pud","zh_gsd","cu_proiel","hsb_ufal","ko_gsd","no_nynorsklia","ko_kaist","gl_treegal","fr_sequoia","no_nynorsk"
"fo_oft","la_perseus","sv_talbanken","no_bokmaal","ko_gsd","th_pud","hu_szeged","et_edt","hi_hdtb","ro_rrt"
"he_htb","fi_ftb","hsb_ufal","no_nynorsklia","en_gum","de_gsd","tr_imst","en_pud","pl_lfg","kk_ktb"
"he_htb","ug_udt","fi_pud","cu_proiel","fi_tdt","kmr_mg","ja_gsd","af_afribooms","hr_set","fo_oft"
"no_nynorsk","hu_szeged","hsb_ufal","ru_taiga","nl_alpino","cs_cac","it_isdt","gl_ctg","af_afribooms","ur_udtb"
"ro_rrt","da_ddt","fi_pud","zh_gsd","et_edt","sl_sst","eu_bdt","sk_snk","no_nynorsk","sr_set"
"no_nynorsk","ru_taiga","cs_cac","br_keb","eu_bdt","hsb_ufal","uk_iu","et_edt","gl_ctg","kmr_mg"
"hsb_ufal","ru_syntagrus","fi_ftb","ga_idt","fa_seraji","kmr_mg","ur_udtb","sl_sst","fro_srcmf","cs_pud"
"hr_set","it_isdt","vi_vtb","ko_kaist","uk_iu","fr_gsd","bg_btb","grc_proiel","nl_lassysmall","ja_modern"
"th_pud","sv_lines","fi_pud","ro_rrt","cs_cac","bg_btb","br_keb","en_pud","sv_pud","grc_perseus"
"de_gsd","fi_ftb","gl_treegal","pl_lfg","bg_btb","vi_vtb","zh_gsd","en_lines","sr_set","nl_alpino"
"pt_bosque","grc_proiel","sl_sst","it_postwita","hi_hdtb","kmr_mg","ko_gsd","ja_modern","ga_idt","no_nynorsk"
"fi_pud","cs_pud","sl_sst","ro_rrt","en_gum","sme_giella","th_pud","pl_lfg","da_ddt","cs_fictree"
"pt_bosque","tr_imst","es_ancora","br_keb","et_edt","it_postwita","sl_sst","ru_syntagrus","grc_perseus","ur_udtb"
"hi_hdtb","th_pud","sv_talbanken","ko_kaist","no_nynorsklia","ug_udt","nl_alpino","et_edt","el_gdt","eu_bdt"
"kk_ktb","pl_sz","es_ancora","fi_ftb","ug_udt","sr_set","eu_bdt","en_pud","grc_perseus","uk_iu"
"vi_vtb","hy_armtdp","fo_oft","en_gum","gl_ctg","en_pud","ug_udt","fi_pud","grc_proiel","th_pud"
"ko_kaist","fi_pud","pt_bosque","hi_hdtb","hy_armtdp","la_ittb","ro_rrt","got_proiel","tr_imst","uk_iu"
"no_bokmaal","eu_bdt","fr_sequoia","ru_syntagrus","de_gsd","en_gum","ar_padt","no_nynorsklia","ro_rrt","af_afribooms"
"nl_alpino","fro_srcmf","id_gsd","sv_talbanken","th_pud","sr_set","la_ittb","ug_udt","fi_pud","cs_fictree"
"got_proiel","ur_udtb","kk_ktb","la_perseus","hr_set","hsb_ufal","bg_btb","he_htb","sv_talbanken","pl_lfg"
"grc_proiel","zh_gsd","fi_pud","en_gum","ro_rrt","got_proiel","br_keb","no_nynorsklia","cs_pud","th_pud"
"it_isdt","th_pud","en_gum","grc_perseus","es_ancora","uk_iu","fr_spoken","kmr_mg","sk_snk","grc_proiel"
"no_nynorsklia","cs_cac","ja_gsd","pt_bosque","vi_vtb","da_ddt","gl_ctg","pl_sz","no_nynorsk","la_ittb"
"br_keb","ko_gsd","hsb_ufal","kmr_mg","id_gsd","cu_proiel","bg_btb","fi_ftb","cs_pdt","fr_sequoia"
"cs_cac","ko_gsd","sl_ssj","el_gdt","bxr_bdt","hy_armtdp","pl_lfg","no_nynorsk","fr_spoken","zh_gsd"
"fr_sequoia","pt_bosque","ja_gsd","vi_vtb","sk_snk","pcm_nsc","en_ewt","de_gsd","da_ddt","nl_lassysmall"
"ko_kaist","gl_treegal","ru_syntagrus","pcm_nsc","hu_szeged","cs_pdt","sl_sst","no_bokmaal","hi_hdtb","bg_btb"
"fi_pud","vi_vtb","sr_set","he_htb","nl_alpino","la_proiel","fro_srcmf","hy_armtdp","gl_ctg","lv_lvtb"
"grc_perseus","da_ddt","ko_gsd","ru_taiga","et_edt","en_pud","fo_oft","cs_pdt","en_lines","en_ewt"
"got_proiel","nl_alpino","de_gsd","cs_fictree","fi_tdt","ca_ancora","ja_gsd","sl_ssj","pcm_nsc","no_nynorsklia"
"la_ittb","en_ewt","fr_gsd","nl_alpino","ja_modern","pl_lfg","nl_lassysmall","af_afribooms","ja_gsd","ko_kaist"
"uk_iu","ru_taiga","id_gsd","kmr_mg","en_lines","lv_lvtb","en_ewt","fi_ftb","eu_bdt","la_ittb"
"grc_perseus","nl_alpino","sl_sst","hsb_ufal","fi_tdt","sv_talbanken","en_ewt","fa_seraji","gl_treegal","ur_udtb"
"pcm_nsc","ko_kaist","th_pud","en_pud","bg_btb","sv_pud","hsb_ufal","fr_spoken","fi_tdt","he_htb"
"cu_proiel","la_perseus","ko_gsd","grc_perseus","et_edt","fr_gsd","da_ddt","fi_ftb","sme_giella","en_ewt"
"fr_gsd","vi_vtb","pt_bosque","ar_padt","it_isdt","en_ewt","kmr_mg","sk_snk","la_ittb","et_edt"
"sl_sst","nl_alpino","en_ewt","hsb_ufal","sr_set","ru_taiga","cs_pdt","sv_pud","ko_gsd","nl_lassysmall"
"en_gum","pl_sz","pt_bosque","fr_spoken","pl_lfg","th_pud","kk_ktb","cu_proiel","de_gsd","sk_snk"
"da_ddt","hy_armtdp","eu_bdt","en_ewt","hr_set","zh_gsd","nl_lassysmall","sr_set","th_pud","it_postwita"
"id_gsd","sv_lines","fr_gsd","it_isdt","ja_modern","ko_gsd","sl_ssj","fr_sequoia","fo_oft","zh_gsd"
"eu_bdt","cs_pdt","hy_armtdp","bxr_bdt","it_isdt","sr_set","sl_sst","th_pud","gl_treegal","nl_lassysmall"
"no_bokmaal","fr_gsd","hu_szeged","ur_udtb","fa_seraji","fi_tdt","es_ancora","lv_lvtb","sl_sst","tr_imst"
"ca_ancora","af_afribooms","en_pud","ko_kaist","sme_giella","sl_ssj","ga_idt","grc_perseus","kmr_mg","en_gum"
"sv_lines","ga_idt","id_gsd","grc_proiel","ur_udtb","gl_treegal","cs_fictree","fr_sequoia","cs_pdt","fro_srcmf"
"fi_tdt","cu_proiel","fi_ftb","sv_pud","it_isdt","nl_lassysmall","en_gum","uk_iu","ro_rrt","no_nynorsk"
"ug_udt","ru_syntagrus","kmr_mg","sl_ssj","hr_set","de_gsd","fi_tdt","ca_ancora","ga_idt","cu_proiel"
"fa_seraji","it_postwita","fr_spoken","fi_pud","hu_szeged","ca_ancora","lv_lvtb","de_gsd","en_gum","bxr_bdt"
"eu_bdt","et_edt","vi_vtb","grc_proiel","la_ittb","ja_gsd","ug_udt","no_bokmaal","pl_sz","da_ddt"
"ro_rrt","cu_proiel","hr_set","el_gdt","ca_ancora","sl_sst","sk_snk","ja_gsd","pt_bosque","gl_treegal"
"cs_cac","es_ancora","cs_pud","sr_set","sl_ssj","fi_pud","eu_bdt","pt_bosque","got_proiel","et_edt"
"pl_sz","sv_lines","th_pud","gl_treegal","bg_btb","fi_ftb","sv_talbanken","sl_sst","de_gsd","ja_gsd"
"eu_bdt","he_htb","ja_modern","no_bokmaal","fro_srcmf","sl_ssj","hi_hdtb","hr_set","sr_set","ca_ancora"
"ar_padt","fi_tdt","hi_hdtb","fr_spoken","ur_udtb","th_pud","de_gsd","ro_rrt","en_lines","zh_gsd"
"ga_idt","af_afribooms","br_keb","fa_seraji","ca_ancora","ar_padt","da_ddt","sr_set","el_gdt","cs_pud"
"hu_szeged","cs_fictree","sv_talbanken","bg_btb","bxr_bdt","sme_giella","gl_ctg","th_pud","la_ittb","fa_seraji"
"sv_pud","pt_bosque","ko_kaist","fr_sequoia","el_gdt","got_proiel","tr_imst","ko_gsd","sv_lines","de_gsd"
"hsb_ufal","ko_kaist","sl_sst","et_edt","fo_oft","sk_snk","fr_gsd","grc_proiel","it_isdt","id_gsd"
"ur_udtb","br_keb","fi_pud","cs_pdt","sk_snk","cu_proiel","lv_lvtb","ko_kaist","fa_seraji","no_nynorsklia"
"cs_pud","lv_lvtb","fi_tdt","no_nynorsklia","nl_lassysmall","ru_syntagrus","sv_pud","zh_gsd","fo_oft","sl_ssj"
"hi_hdtb","grc_perseus","id_gsd","he_htb","gl_treegal","tr_imst","ru_taiga","pt_bosque","fi_ftb","ko_gsd"
"lv_lvtb","cs_pud","th_pud","pl_sz","af_afribooms","pl_lfg","fi_ftb","eu_bdt","hsb_ufal","ur_udtb"
"id_gsd","lv_lvtb","ru_taiga","fi_ftb","zh_gsd","ko_kaist","fi_tdt","gl_ctg","grc_proiel","cs_cac"
"en_lines","fi_ftb","lv_lvtb","eu_bdt","grc_perseus","fa_seraji","ur_udtb","no_nynorsk","id_gsd","it_isdt"
"el_gdt","vi_vtb","sk_snk","en_gum","grc_proiel","cs_pud","sl_sst","it_postwita","de_gsd","cs_cac"
"ur_udtb","ko_gsd","sk_snk","hu_szeged","la_proiel","kk_ktb","la_perseus","hi_hdtb","ja_modern","gl_treegal"
"hu_szeged","sv_pud","uk_iu","gl_treegal","id_gsd","sv_lines","sv_talbanken","en_ewt","la_proiel","pt_bosque"
"cs_pud","sv_talbanken","la_ittb","fa_seraji","fi_tdt","kmr_mg","grc_proiel","ca_ancora","ru_taiga","id_gsd"
"ur_udtb","he_htb","la_proiel","nl_lassysmall","ko_gsd","fa_seraji","fr_spoken","br_keb","fi_tdt","en_lines"
"fi_ftb","sv_lines","grc_perseus","et_edt","sl_ssj","gl_ctg","tr_imst","sv_talbanken","kmr_mg","af_afribooms"
"en_pud","fi_ftb","gl_ctg","kk_ktb","ur_udtb","th_pud","la_ittb","hu_szeged","la_proiel","es_ancora"
"en_ewt","sr_set","fr_sequoia","ko_gsd","ja_modern","fr_spoken","en_pud","zh_gsd","hu_szeged","lv_lvtb"
"it_postwita","fi_ftb","cs_cac","fi_tdt","sv_talbanken","ug_udt","ko_kaist","sl_ssj","sme_giella","got_proiel"
"ru_taiga","sl_ssj","uk_iu","sme_giella","ja_gsd","hr_set","it_postwita","cs_pud","bxr_bdt","nl_lassysmall"
"fr_gsd","pl_lfg","gl_treegal","fi_ftb","th_pud","sl_ssj","kmr_mg","no_nynorsklia","cu_proiel","la_perseus"
"sr_set","no_nynorsk","bg_btb","sv_lines","hr_set","cs_pud","ru_taiga","la_ittb","ca_ancora","en_pud"
"kmr_mg","no_bokmaal","ca_ancora","no_nynorsklia","fi_tdt","pt_bosque","nl_alpino","et_edt","hr_set","ja_modern"
"sk_snk","fa_seraji","no_nynorsk","hsb_ufal","grc_proiel","th_pud","en_lines","ru_taiga","uk_iu","da_ddt"
"sl_ssj","cu_proiel","ug_udt","pl_sz","ru_syntagrus","th_pud","id_gsd","ja_gsd","la_ittb","ru_taiga"
"cs_cac","ug_udt","ja_modern","et_edt","bxr_bdt","da_ddt","sl_sst","cs_pud","th_pud","hu_szeged"
"pt_bosque","en_gum","no_nynorsk","en_lines","no_bokmaal","de_gsd","ga_idt","sme_giella","ru_syntagrus","fr_spoken"
"got_proiel","id_gsd","ru_taiga","nl_alpino","es_ancora","kk_ktb","de_gsd","pl_lfg","gl_ctg","cs_pdt"
"la_perseus","fro_srcmf","bg_btb","pt_bosque","la_proiel","nl_lassysmall","ja_modern","sv_talbanken","it_postwita","got_proiel"
"ru_syntagrus","nl_alpino","sk_snk","hy_armtdp","gl_treegal","fr_sequoia","fi_pud","bxr_bdt","de_gsd","af_afribooms"
"hu_szeged","cs_cac","sk_snk","sme_giella","it_postwita","sl_ssj","ja_modern","ko_gsd","uk_iu","lv_lvtb"
"bxr_bdt","pl_lfg","ru_taiga","ro_rrt","sl_ssj","en_pud","fi_tdt","et_edt","gl_treegal","kk_ktb"
"fi_tdt","cs_pdt","fo_oft","sl_ssj","la_proiel","sme_giella","ga_idt","en_pud","cu_proiel","hy_armtdp"
"sr_set","fi_pud","fi_ftb","cs_fictree","ru_taiga","hu_szeged","fa_seraji","th_pud","ar_padt","ko_kaist"
"cs_pdt","cs_pud","sl_ssj","sl_sst","en_gum","pl_sz","nl_lassysmall","hu_szeged","no_nynorsk","ru_syntagrus"
"hsb_ufal","sk_snk","bxr_bdt","la_proiel","en_lines","af_afribooms","ro_rrt","hy_armtdp","nl_lassysmall","he_htb"
"la_ittb","sv_lines","la_proiel","eu_bdt","ug_udt","ru_taiga","en_pud","en_lines","ca_ancora","et_edt"
"fi_tdt","et_edt","br_keb","ug_udt","fr_spoken","bg_btb","el_gdt","fa_seraji","cs_pud","fi_ftb"
"gl_ctg","hi_hdtb","cs_pud","fo_oft","la_perseus","got_proiel","da_ddt","el_gdt","sv_talbanken","ru_syntagrus"
"pcm_nsc","grc_perseus","cs_cac","he_htb","la_proiel","ko_kaist","ug_udt","sme_giella","pl_lfg","cs_pdt"
"af_afribooms","tr_imst","ro_rrt","he_htb","id_gsd","cs_fictree","gl_treegal","pl_lfg","ru_taiga","et_edt"
"cs_pud","id_gsd","hr_set","nl_alpino","ur_udtb","ar_padt","zh_gsd","pl_lfg","la_ittb","sl_sst"
"es_ancora","got_proiel","la_ittb","pl_lfg","hu_szeged","sv_talbanken","kk_ktb","it_postwita","fro_srcmf","hy_armtdp"
"uk_iu","cs_pdt","pcm_nsc","cs_fictree","pl_sz","ug_udt","sk_snk","th_pud","he_htb","fa_seraji"
"ga_idt","cs_cac","pt_bosque","hy_armtdp","es_ancora","en_gum","ar_padt","hr_set","fo_oft","fa_seraji"
"fr_gsd","sme_giella","br_keb","bxr_bdt","hi_hdtb","fr_sequoia","en_lines","pl_lfg","af_afribooms","ko_kaist"
"sv_lines","got_proiel","sl_sst","he_htb","de_gsd","fi_pud","vi_vtb","id_gsd","fr_sequoia","sl_ssj"
"ur_udtb","fi_ftb","zh_gsd","he_htb","ga_idt","fi_tdt","uk_iu","ug_udt","hi_hdtb","ca_ancora"
"eu_bdt","ja_modern","th_pud","tr_imst","zh_gsd","nl_lassysmall","en_pud","fi_ftb","en_ewt","no_bokmaal"
"pcm_nsc","tr_imst","af_afribooms","hu_szeged","la_proiel","sme_giella","ug_udt","nl_lassysmall","eu_bdt","ko_gsd"
"cu_proiel","el_gdt","la_ittb","got_proiel","ar_padt","sl_sst","cs_cac","br_keb","fi_ftb","it_isdt"
"af_afribooms","ru_taiga","pl_lfg","en_gum","fi_tdt","uk_iu","cu_proiel","tr_imst","cs_pud","br_keb"
"gl_treegal","sr_set","hi_hdtb","it_postwita","cs_pud","cs_pdt","tr_imst","pt_bosque","cs_cac","el_gdt"
"en_lines","hi_hdtb","tr_imst","ug_udt","pl_sz","en_gum","sk_snk","th_pud","ru_syntagrus","nl_alpino"
"th_pud","cs_pdt","uk_iu","got_proiel","da_ddt","sv_pud","fr_sequoia","fi_pud","gl_treegal","ro_rrt"
"ug_udt","no_nynorsk","fi_pud","lv_lvtb","it_postwita","uk_iu","sl_ssj","br_keb","no_bokmaal","cs_pdt"
"it_postwita","pcm_nsc","fr_gsd","he_htb","sv_pud","hsb_ufal","hi_hdtb","fi_pud","sl_sst","ja_gsd"
"ga_idt","gl_treegal","fi_pud","pt_bosque","hi_hdtb","ru_taiga","af_afribooms","id_gsd","uk_iu","fa_seraji"
"grc_proiel","zh_gsd","br_keb","cs_pdt","kmr_mg","la_perseus","fr_gsd","eu_bdt","ja_gsd","lv_lvtb"
"sv_lines","kk_ktb","en_gum","ru_taiga","bxr_bdt","hr_set","kmr_mg","br_keb","ko_kaist","ro_rrt"
"ar_padt","id_gsd","tr_imst","fr_gsd","sv_lines","ja_gsd","fro_srcmf","hr_set","ug_udt","fi_pud"
"ga_idt","eu_bdt","fa_seraji","th_pud","ru_taiga","af_afribooms","la_perseus","fi_pud","bxr_bdt","ko_gsd"
"cu_proiel","fi_pud","el_gdt","id_gsd","en_pud","fro_srcmf","vi_vtb","it_postwita","fi_tdt","hi_hdtb"
"tr_imst","sr_set","zh_gsd","sme_giella","nl_lassysmall","ko_kaist","grc_proiel","en_gum","ar_padt","sv_pud"
"it_isdt","ga_idt","sme_giella","en_pud","sl_sst","cs_cac","fr_spoken","gl_treegal","pcm_nsc","en_lines"
"gl_ctg","cs_pdt","id_gsd","hu_szeged","no_bokmaal","en_gum","de_gsd","ga_idt","la_proiel","hy_armtdp"
"gl_treegal","sr_set","he_htb","got_proiel","br_keb","cu_proiel","fi_tdt","pl_lfg","sme_giella","en_lines"
"hr_set","no_nynorsklia","uk_iu","ar_padt","ur_udtb","cs_pud","sl_sst","cu_proiel","hsb_ufal","id_gsd"
"bg_btb","pcm_nsc","hu_szeged","lv_lvtb","nl_lassysmall","sk_snk","th_pud","nl_alpino","fr_spoken","bxr_bdt"
"en_ewt","ar_padt","gl_treegal","da_ddt","fr_spoken","sl_ssj","sr_set","hsb_ufal","kmr_mg","sme_giella"
"af_afribooms","pcm_nsc","la_ittb","cs_pud","no_nynorsk","hr_set","fa_seraji","br_keb","zh_gsd","ko_gsd"
"nl_lassysmall","ja_gsd","br_keb","ko_kaist","ro_rrt","en_gum","fr_gsd","pcm_nsc","kk_ktb","fr_spoken"
"da_ddt","ja_modern","de_gsd","uk_iu","sl_ssj","nl_lassysmall","hu_szeged","ug_udt","ja_gsd","en_ewt"
"ug_udt","hi_hdtb","grc_proiel","ru_taiga","fr_sequoia","no_nynorsk","hsb_ufal","ro_rrt","cs_pdt","fi_tdt"
"gl_treegal","et_edt","ko_gsd","fr_spoken","sv_pud","tr_imst","fr_gsd","es_ancora","grc_perseus","el_gdt"
"nl_alpino","ro_rrt","en_lines","en_gum","cs_pud","sl_ssj","uk_iu","gl_ctg","sv_pud","id_gsd"
"sl_ssj","ru_syntagrus","bxr_bdt","no_nynorsk","la_ittb","fr_sequoia","kk_ktb","fro_srcmf","el_gdt","cs_fictree"
"de_gsd","ar_padt","la_perseus","it_postwita","ru_syntagrus","ur_udtb","hy_armtdp","uk_iu","ko_kaist","da_ddt"
"pl_sz","tr_imst","ko_kaist","hu_szeged","pt_bosque","cs_fictree","hi_hdtb","kmr_mg","he_htb","cu_proiel"
"ga_idt","hi_hdtb","ko_kaist","hsb_ufal","sv_talbanken","af_afribooms","pl_sz","pl_lfg","fr_sequoia","sk_snk"
"el_gdt","sme_giella","no_nynorsk","cs_pdt","gl_ctg","hu_szeged","cs_cac","ga_idt","ja_modern","br_keb"
"pcm_nsc","cs_pud","ja_gsd","uk_iu","grc_proiel","pl_sz","sk_snk","af_afribooms","grc_perseus","ru_syntagrus"
"fi_pud","hsb_ufal","sv_pud","ja_gsd","de_gsd","cs_pdt","no_nynorsk","fr_spoken","fi_tdt","hi_hdtb"
"it_postwita","en_ewt","vi_vtb","hy_armtdp","sme_giella","sv_lines","ca_ancora","ja_gsd","pl_sz","grc_proiel"
"cu_proiel","la_proiel","sl_ssj","ja_modern","hu_szeged","lv_lvtb","ja_gsd","sl_sst","fo_oft","ko_gsd"
"br_keb","sv_pud","kk_ktb","fi_pud","ru_taiga","de_gsd","ur_udtb","ja_modern","cu_proiel","cs_cac"
"it_postwita","ja_modern","en_ewt","fi_ftb","la_ittb","no_nynorsk","es_ancora","tr_imst","hy_armtdp","ru_taiga"
"sl_ssj","hu_szeged","fo_oft","grc_proiel","id_gsd","fro_srcmf","vi_vtb","fr_spoken","it_isdt","hi_hdtb"
"ar_padt","fo_oft","got_proiel","fi_ftb","la_perseus","kk_ktb","ko_gsd","sme_giella","nl_lassysmall","sv_lines"
"gl_ctg","grc_proiel","tr_imst","hu_szeged","en_pud","fr_sequoia","sl_ssj","en_ewt","br_keb","sme_giella"
"en_ewt","it_isdt","zh_gsd","no_bokmaal","ga_idt","gl_treegal","de_gsd","sl_sst","gl_ctg","fi_tdt"
"cu_proiel","cs_fictree","en_pud","pl_sz","af_afribooms","ca_ancora","it_postwita","da_ddt","fr_gsd","ga_idt"
"en_gum","vi_vtb","pcm_nsc","es_ancora","tr_imst","sl_ssj","da_ddt","la_perseus","nl_lassysmall","hu_szeged"
"nl_lassysmall","kk_ktb","pl_sz","la_proiel","grc_perseus","sr_set","cu_proiel","en_gum","hi_hdtb","got_proiel"
"sl_sst","ro_rrt","cu_proiel","gl_ctg","sv_talbanken","nl_lassysmall","hy_armtdp","en_pud","vi_vtb","br_keb"
"no_bokmaal","grc_perseus","fr_gsd","fi_tdt","ga_idt","cs_pud","fi_pud","fo_oft","zh_gsd","fr_sequoia"
"la_ittb","eu_bdt","sl_ssj","ug_udt","ko_kaist","zh_gsd","nl_alpino","en_pud","gl_ctg","no_nynorsk"
"hu_szeged","ar_padt","cs_fictree","es_ancora","vi_vtb","ca_ancora","af_afribooms","ja_modern","uk_iu","it_postwita"
"en_pud","fi_pud","sv_talbanken","th_pud","nl_alpino","bxr_bdt","ca_ancora","fr_sequoia","ar_padt","it_postwita"
"hi_hdtb","en_ewt","fi_pud","kmr_mg","bg_btb","gl_ctg","hy_armtdp","he_htb","kk_ktb","got_proiel"
"cs_pud","sl_sst","ja_modern","nl_alpino","hsb_ufal","bg_btb","gl_treegal","el_gdt","sk_snk","lv_lvtb"
"en_gum","en_lines","hsb_ufal","pcm_nsc","el_gdt","br_keb","gl_treegal","no_nynorsklia","cu_proiel","bg_btb"
"sr_set","fr_spoken","de_gsd","gl_treegal","ro_rrt","nl_alpino","hy_armtdp","sv_lines","kmr_mg","grc_perseus"
"pt_bosque","br_keb","ug_udt","nl_lassysmall","la_ittb","pl_lfg","uk_iu","hy_armtdp","sv_lines","en_lines"
"ca_ancora","zh_gsd","en_ewt","sv_lines","gl_ctg","ga_idt","eu_bdt","grc_perseus","fi_pud","hy_armtdp"
"fr_gsd","fi_ftb","ur_udtb","it_isdt","grc_proiel","en_gum","sl_sst","hsb_ufal","ru_syntagrus","de_gsd"
"cs_fictree","cu_proiel","nl_lassysmall","ug_udt","la_ittb","fa_seraji","grc_proiel","ca_ancora","no_nynorsklia","la_proiel"
"fr_spoken","ga_idt","fi_pud","sl_sst","sl_ssj","da_ddt","th_pud","la_perseus","vi_vtb","uk_iu"
"hu_szeged","pcm_nsc","gl_ctg","grc_proiel","sv_lines","sv_pud","it_isdt","et_edt","la_perseus","ko_gsd"
"ur_udtb","no_nynorsklia","grc_perseus","nl_lassysmall","grc_proiel","ko_gsd","ca_ancora","sk_snk","got_proiel","fr_sequoia"
"kmr_mg","en_pud","id_gsd","ja_modern","lv_lvtb","ug_udt","pt_bosque","ar_padt","af_afribooms","ko_gsd"
"sr_set","fr_gsd","br_keb","ur_udtb","en_ewt","sl_sst","sk_snk","ko_kaist","fo_oft","nl_lassysmall"
"th_pud","zh_gsd","it_postwita","cs_cac","ja_modern","la_ittb","ga_idt","eu_bdt","sv_pud","fa_seraji"
"ca_ancora","fr_spoken","sk_snk","en_gum","ja_gsd","la_ittb","en_pud","eu_bdt","sv_pud","sl_sst"
"hy_armtdp","la_proiel","pl_sz","cs_cac","fi_pud","it_isdt","cu_proiel","fo_oft","kk_ktb","ko_kaist"
"gl_ctg","sme_giella","es_ancora","fr_spoken","br_keb","no_bokmaal","et_edt","uk_iu","zh_gsd","cu_proiel"
"cs_cac","la_proiel","en_pud","th_pud","la_perseus","cs_pdt","fi_tdt","et_edt","hr_set","kk_ktb"
"grc_perseus","it_postwita","cu_proiel","cs_fictree","gl_ctg","ja_modern","pcm_nsc","fr_gsd","la_perseus","pt_bosque"
"zh_gsd","fi_pud","got_proiel","hsb_ufal","sr_set","grc_proiel","sme_giella","bg_btb","he_htb","it_postwita"
"sme_giella","nl_alpino","pt_bosque","gl_ctg","en_lines","grc_proiel","hr_set","it_postwita","fi_tdt","et_edt"
